Tue Mar 29 12:32:50 2022,1,1655,30812
Tue Mar 29 12:47:20 2022,478,1794,30687
Tue Mar 29 12:47:22 2022,479,1797,30750
Tue Mar 29 12:47:24 2022,480,1793,30687
Tue Mar 29 12:47:26 2022,481,1797,30687
Tue Mar 29 12:47:28 2022,482,1796,30687
Tue Mar 29 12:47:29 2022,483,1800,30687
Tue Mar 29 12:47:31 2022,484,1799,30687
Tue Mar 29 12:47:33 2022,485,1800,30687
Tue Mar 29 12:47:35 2022,486,1798,30687
Tue Mar 29 12:47:37 2022,487,1796,30687
Tue Mar 29 12:47:39 2022,488,1796,30687
Tue Mar 29 12:47:40 2022,489,1801,30750
Tue Mar 29 12:47:42 2022,490,1800,30687
Tue Mar 29 12:47:44 2022,491,1804,30687
Tue Mar 29 12:47:46 2022,492,1804,30687
Tue Mar 29 12:47:48 2022,493,1800,30750
Tue Mar 29 12:47:49 2022,494,1801,30687
Tue Mar 29 12:47:51 2022,495,1799,30687
Tue Mar 29 12:47:53 2022,496,1798,30687
Tue Mar 29 12:47:55 2022,497,1802,30687
Tue Mar 29 12:47:57 2022,498,1801,30687
Tue Mar 29 12:47:59 2022,499,1803,30687
Tue Mar 29 12:48:00 2022,500,1805,30687
Tue Mar 29 12:48:02 2022,501,1806,30687
Tue Mar 29 12:48:04 2022,502,1803,30687
Tue Mar 29 12:48:06 2022,503,1803,30687
Tue Mar 29 12:48:08 2022,504,1804,30687
Tue Mar 29 12:48:10 2022,505,1804,30687
Tue Mar 29 12:48:11 2022,506,1798,30687
Tue Mar 29 12:48:13 2022,507,1795,30687
Tue Mar 29 12:48:15 2022,508,1798,30687
Tue Mar 29 12:48:17 2022,509,1802,30687
Tue Mar 29 12:48:19 2022,510,1804,30687
Tue Mar 29 12:48:20 2022,511,1804,30687
Tue Mar 29 12:48:22 2022,512,1802,30687
Tue Mar 29 12:48:24 2022,513,1805,30687
Tue Mar 29 12:48:26 2022,514,1807,30687
Tue Mar 29 12:48:28 2022,515,1809,30687
Tue Mar 29 12:48:30 2022,516,1810,30687
Tue Mar 29 12:48:31 2022,517,1805,30687
Tue Mar 29 12:48:33 2022,518,1804,30687
Tue Mar 29 12:48:35 2022,519,1806,30687
Tue Mar 29 12:48:37 2022,520,1805,30687
Tue Mar 29 12:48:39 2022,521,1806,30687
Tue Mar 29 12:48:41 2022,522,1806,30687
Tue Mar 29 12:48:42 2022,523,1803,30687
Tue Mar 29 12:48:44 2022,524,1802,30687
Tue Mar 29 12:48:46 2022,525,1806,30687
Tue Mar 29 12:48:48 2022,526,1807,30687
Tue Mar 29 12:48:50 2022,527,1807,30687
Tue Mar 29 12:48:52 2022,528,1808,30687
Tue Mar 29 12:48:53 2022,529,1808,30687
Tue Mar 29 12:48:55 2022,530,1810,30687
Tue Mar 29 12:48:57 2022,531,1814,30687
Tue Mar 29 12:48:59 2022,532,1813,30687
Tue Mar 29 12:49:01 2022,533,1809,30687
Tue Mar 29 12:49:02 2022,534,1808,30687
Tue Mar 29 12:49:04 2022,535,1810,30687
Tue Mar 29 12:49:06 2022,536,1810,30687
Tue Mar 29 12:49:08 2022,537,1811,30687
Tue Mar 29 12:49:10 2022,538,1806,30687
Tue Mar 29 12:49:12 2022,539,1809,30687
Tue Mar 29 12:49:13 2022,540,1809,30687
Tue Mar 29 12:49:15 2022,541,1811,30687
Tue Mar 29 12:49:17 2022,542,1811,30687
Tue Mar 29 12:49:19 2022,543,1813,30687
Tue Mar 29 12:49:21 2022,544,1817,30687
Tue Mar 29 12:49:23 2022,545,1815,30687
Tue Mar 29 12:49:24 2022,546,1811,30687
Tue Mar 29 12:49:26 2022,547,1812,30687
Tue Mar 29 12:49:28 2022,548,1810,30687
Tue Mar 29 12:49:30 2022,549,1812,30687
Tue Mar 29 12:49:32 2022,550,1809,30687
Tue Mar 29 12:49:33 2022,551,1809,30687
Tue Mar 29 12:49:35 2022,552,1813,30687
Tue Mar 29 12:49:37 2022,553,1814,30687
Tue Mar 29 12:49:39 2022,554,1814,30750
Tue Mar 29 12:49:41 2022,555,1815,30687
Tue Mar 29 12:49:43 2022,556,1813,30687
Tue Mar 29 12:49:44 2022,557,1821,30687
Tue Mar 29 12:49:46 2022,558,1819,30687
Tue Mar 29 12:49:48 2022,559,1815,30687
Tue Mar 29 12:49:50 2022,560,1816,30687
Tue Mar 29 12:49:52 2022,561,1813,30687
Tue Mar 29 12:49:54 2022,562,1818,30687
Tue Mar 29 12:49:55 2022,563,1816,30750
Tue Mar 29 12:49:57 2022,564,1813,30687
Tue Mar 29 12:49:59 2022,565,1812,30687
Tue Mar 29 12:50:01 2022,566,1816,30687
Tue Mar 29 12:50:03 2022,567,1815,30687
Tue Mar 29 12:50:04 2022,568,1819,30687
Tue Mar 29 12:50:06 2022,569,1817,30687
Tue Mar 29 12:50:08 2022,570,1818,30687
Tue Mar 29 12:50:10 2022,571,1819,30687
Tue Mar 29 12:50:12 2022,572,1825,30687
Tue Mar 29 12:50:14 2022,573,1824,30687
Tue Mar 29 12:50:15 2022,574,1821,30687
Tue Mar 29 12:50:17 2022,575,1819,30687
Tue Mar 29 12:50:19 2022,576,1819,30687
Tue Mar 29 12:50:21 2022,577,1820,30687
Tue Mar 29 12:50:23 2022,578,1820,30687
Tue Mar 29 12:50:25 2022,579,1822,30687
Tue Mar 29 12:50:26 2022,580,1820,30687
Tue Mar 29 12:50:28 2022,581,1817,30687
Tue Mar 29 12:50:30 2022,582,1821,30687
Tue Mar 29 12:50:32 2022,583,1815,30687
Tue Mar 29 12:50:34 2022,584,1820,30687
Tue Mar 29 12:50:35 2022,585,1821,30687
Tue Mar 29 12:50:37 2022,586,1820,30687
Tue Mar 29 12:50:39 2022,587,1821,30687
Tue Mar 29 12:50:41 2022,588,1824,30687
Tue Mar 29 12:50:43 2022,589,1823,30687
Tue Mar 29 12:50:45 2022,590,1824,30687
Tue Mar 29 12:50:46 2022,591,1822,30687
Tue Mar 29 12:50:48 2022,592,1823,30687
Tue Mar 29 12:50:50 2022,593,1829,30687
Tue Mar 29 12:50:52 2022,594,1824,30687
Tue Mar 29 12:50:54 2022,595,1822,30687
Tue Mar 29 12:50:56 2022,596,1825,30687
Tue Mar 29 12:50:57 2022,597,1825,30687
Tue Mar 29 12:50:59 2022,598,1822,30687
Tue Mar 29 12:51:01 2022,599,1825,30687
Tue Mar 29 12:51:03 2022,600,1818,30687
Tue Mar 29 12:51:05 2022,601,1820,30687
Tue Mar 29 12:51:06 2022,602,1821,30687
Tue Mar 29 12:51:08 2022,603,1826,30687
Tue Mar 29 12:51:10 2022,604,1826,30687
Tue Mar 29 12:51:12 2022,605,1826,30687
Tue Mar 29 12:51:14 2022,606,1827,30687
Tue Mar 29 12:51:16 2022,607,1826,30687
Tue Mar 29 12:51:17 2022,608,1825,30687
Tue Mar 29 12:51:19 2022,609,1828,30687
Tue Mar 29 12:51:21 2022,610,1828,30687
Tue Mar 29 12:51:23 2022,611,1830,30687
Tue Mar 29 12:51:25 2022,612,1829,30687
Tue Mar 29 12:51:27 2022,613,1835,30687
Tue Mar 29 12:51:28 2022,614,1837,30687
Tue Mar 29 12:51:30 2022,615,1833,30687
Tue Mar 29 12:51:32 2022,616,1832,30687
Tue Mar 29 12:51:34 2022,617,1829,30687
Tue Mar 29 12:51:36 2022,618,1828,30687
Tue Mar 29 12:51:37 2022,619,1829,30687
Tue Mar 29 12:51:39 2022,620,1828,30687
Tue Mar 29 12:51:41 2022,621,1831,30687
Tue Mar 29 12:51:43 2022,622,1829,30687
Tue Mar 29 12:51:45 2022,623,1833,30687
Tue Mar 29 12:51:47 2022,624,1828,30687
Tue Mar 29 12:51:48 2022,625,1825,30687
Tue Mar 29 12:51:50 2022,626,1828,30687
Tue Mar 29 12:51:52 2022,627,1829,30687
Tue Mar 29 12:51:54 2022,628,1829,30687
Tue Mar 29 12:51:56 2022,629,1834,30687
Tue Mar 29 12:51:58 2022,630,1832,30687
Tue Mar 29 12:51:59 2022,631,1832,30687
Tue Mar 29 12:52:01 2022,632,1833,30687
Tue Mar 29 12:52:03 2022,633,1832,30687
Tue Mar 29 12:52:05 2022,634,1836,30687
Tue Mar 29 12:52:07 2022,635,1838,30687
Tue Mar 29 12:52:08 2022,636,1840,30687
Tue Mar 29 12:52:10 2022,637,1838,30687
Tue Mar 29 12:52:12 2022,638,1832,30687
Tue Mar 29 12:52:14 2022,639,1833,30687
Tue Mar 29 12:52:16 2022,640,1836,30687
Tue Mar 29 12:52:18 2022,641,1835,30687
Tue Mar 29 12:52:19 2022,642,1833,30687
Tue Mar 29 12:52:21 2022,643,1835,30687
Tue Mar 29 12:52:23 2022,644,1837,30687
Tue Mar 29 12:52:25 2022,645,1829,30687
Tue Mar 29 12:52:27 2022,646,1831,30687
Tue Mar 29 12:52:29 2022,647,1829,30687
Tue Mar 29 12:52:30 2022,648,1834,30687
Tue Mar 29 12:52:32 2022,649,1837,30687
Tue Mar 29 12:52:34 2022,650,1835,30687
Tue Mar 29 12:52:36 2022,651,1830,30687
Tue Mar 29 12:52:38 2022,652,1833,30687
Tue Mar 29 12:52:40 2022,653,1840,30625
Tue Mar 29 12:52:41 2022,654,1837,30687
Tue Mar 29 12:52:43 2022,655,1833,30687
Tue Mar 29 12:52:45 2022,656,1836,30687
Tue Mar 29 12:52:47 2022,657,1838,30687
Tue Mar 29 12:52:49 2022,658,1841,30687
Tue Mar 29 12:52:50 2022,659,1839,30687
Tue Mar 29 12:52:52 2022,660,1840,30625
Tue Mar 29 12:52:54 2022,661,1839,30687
Tue Mar 29 12:52:56 2022,662,1840,30687
Tue Mar 29 12:52:58 2022,663,1840,30687
Tue Mar 29 12:53:00 2022,664,1841,30625
Tue Mar 29 12:53:01 2022,665,1839,30687
Tue Mar 29 12:53:03 2022,666,1839,30687
Tue Mar 29 12:53:05 2022,667,1841,30687
Tue Mar 29 12:53:07 2022,668,1838,30687
Tue Mar 29 12:53:09 2022,669,1839,30687
Tue Mar 29 12:53:11 2022,670,1838,30687
Tue Mar 29 12:53:12 2022,671,1845,30687
Tue Mar 29 12:53:14 2022,672,1838,30687
Tue Mar 29 12:53:16 2022,673,1845,30687
Tue Mar 29 12:53:18 2022,674,1844,30687
Tue Mar 29 12:53:20 2022,675,1840,30687
Tue Mar 29 12:53:21 2022,676,1840,30687
Tue Mar 29 12:53:23 2022,677,1835,30687
Tue Mar 29 12:53:25 2022,678,1836,30687
Tue Mar 29 12:53:27 2022,679,1838,30687
Tue Mar 29 12:53:29 2022,680,1837,30687
Tue Mar 29 12:53:31 2022,681,1841,30687
Tue Mar 29 12:53:32 2022,682,1844,30687
Tue Mar 29 12:53:34 2022,683,1846,30687
Tue Mar 29 12:53:36 2022,684,1842,30687
Tue Mar 29 12:53:38 2022,685,1841,30687
Tue Mar 29 12:53:40 2022,686,1845,30687
Tue Mar 29 12:53:42 2022,687,1848,30687
Tue Mar 29 12:53:43 2022,688,1850,30687
Tue Mar 29 12:53:45 2022,689,1844,30687
Tue Mar 29 12:53:47 2022,690,1847,30687
Tue Mar 29 12:53:49 2022,691,1846,30687
Tue Mar 29 12:53:51 2022,692,1847,30687
Tue Mar 29 12:53:52 2022,693,1844,30687
Tue Mar 29 12:53:54 2022,694,1842,30687
Tue Mar 29 12:53:56 2022,695,1841,30687
Tue Mar 29 12:53:58 2022,696,1848,30687
Tue Mar 29 12:54:00 2022,697,1845,30687
Tue Mar 29 12:54:02 2022,698,1846,30687
Tue Mar 29 12:54:03 2022,699,1847,30687
Tue Mar 29 12:54:05 2022,700,1847,30687
Tue Mar 29 12:54:07 2022,701,1853,30687
Tue Mar 29 12:54:09 2022,702,1854,30687
Tue Mar 29 12:54:11 2022,703,1849,30687
Tue Mar 29 12:54:13 2022,704,1845,30687
Tue Mar 29 12:54:14 2022,705,1850,30687
Tue Mar 29 12:54:16 2022,706,1845,30687
Tue Mar 29 12:54:18 2022,707,1839,30687
Tue Mar 29 12:54:20 2022,708,1850,30687
Tue Mar 29 12:54:22 2022,709,1849,30625
Tue Mar 29 12:54:23 2022,710,1850,30687
Tue Mar 29 12:54:25 2022,711,1851,30687
Tue Mar 29 12:54:27 2022,712,1855,30687
Tue Mar 29 12:54:29 2022,713,1851,30687
Tue Mar 29 12:54:31 2022,714,1850,30687
Tue Mar 29 12:54:33 2022,715,1847,30625
Tue Mar 29 12:54:34 2022,716,1845,30687
Tue Mar 29 12:54:36 2022,717,1846,30687
Tue Mar 29 12:54:38 2022,718,1852,30687
Tue Mar 29 12:54:40 2022,719,1848,30687
Tue Mar 29 12:54:42 2022,720,1850,30687
Tue Mar 29 12:54:44 2022,721,1856,30625
Tue Mar 29 12:54:45 2022,722,1854,30687
Tue Mar 29 12:54:47 2022,723,1850,30687
Tue Mar 29 12:54:49 2022,724,1854,30687
Tue Mar 29 12:54:51 2022,725,1849,30687
Tue Mar 29 12:54:53 2022,726,1849,30687
Tue Mar 29 12:54:54 2022,727,1853,30687
Tue Mar 29 12:54:56 2022,728,1855,30625
Tue Mar 29 12:54:58 2022,729,1853,30625
Tue Mar 29 12:55:00 2022,730,1857,30625
Tue Mar 29 12:55:02 2022,731,1854,30625
Tue Mar 29 12:55:04 2022,732,1856,30625
Tue Mar 29 12:55:05 2022,733,1853,30625
Tue Mar 29 12:55:07 2022,734,1848,30687
Tue Mar 29 12:55:09 2022,735,1854,30625
Tue Mar 29 12:55:11 2022,736,1856,30625
Tue Mar 29 12:55:13 2022,737,1856,30687
Tue Mar 29 12:55:15 2022,738,1862,30687
Tue Mar 29 12:55:16 2022,739,1855,30625
Tue Mar 29 12:55:18 2022,740,1854,30625
Tue Mar 29 12:55:20 2022,741,1853,30625
Tue Mar 29 12:55:22 2022,742,1851,30625
Tue Mar 29 12:55:24 2022,743,1851,30625
Tue Mar 29 12:55:25 2022,744,1857,30625
Tue Mar 29 12:55:27 2022,745,1855,30625
Tue Mar 29 12:55:29 2022,746,1859,30625
Tue Mar 29 12:55:31 2022,747,1860,30625
Tue Mar 29 12:55:33 2022,748,1855,30625
Tue Mar 29 12:55:35 2022,749,1860,30687
Tue Mar 29 12:55:36 2022,750,1858,30625
Tue Mar 29 12:55:38 2022,751,1852,30625
Tue Mar 29 12:55:40 2022,752,1859,30625
Tue Mar 29 12:55:42 2022,753,1858,30625
Tue Mar 29 12:55:44 2022,754,1858,30625
Tue Mar 29 12:55:46 2022,755,1863,30625
Tue Mar 29 12:55:47 2022,756,1860,30625
Tue Mar 29 12:55:49 2022,757,1858,30625
Tue Mar 29 12:55:51 2022,758,1854,30687
Tue Mar 29 12:55:53 2022,759,1854,30625
Tue Mar 29 12:55:55 2022,760,1855,30625
Tue Mar 29 12:55:56 2022,761,1857,30687
Tue Mar 29 12:55:58 2022,762,1860,30625
Tue Mar 29 12:56:00 2022,763,1863,30625
Tue Mar 29 12:56:02 2022,764,1861,30625
Tue Mar 29 12:56:04 2022,765,1861,30625
Tue Mar 29 12:56:06 2022,766,1859,30625
Tue Mar 29 12:56:07 2022,767,1857,30625
Tue Mar 29 12:56:09 2022,768,1859,30687
Tue Mar 29 12:56:11 2022,769,1861,30687
Tue Mar 29 12:56:13 2022,770,1862,30625
Tue Mar 29 12:56:15 2022,771,1866,30625
Tue Mar 29 12:56:17 2022,772,1861,30687
Tue Mar 29 12:56:18 2022,773,1862,30687
Tue Mar 29 12:56:20 2022,774,1860,30687
Tue Mar 29 12:56:22 2022,775,1858,30625
Tue Mar 29 12:56:24 2022,776,1860,30687
Tue Mar 29 12:56:26 2022,777,1862,30625
Tue Mar 29 12:56:28 2022,778,1867,30687
Tue Mar 29 12:56:29 2022,779,1862,30687
Tue Mar 29 12:56:31 2022,780,1864,30687
Tue Mar 29 12:56:33 2022,781,1860,30687
Tue Mar 29 12:56:35 2022,782,1859,30687
Tue Mar 29 12:56:37 2022,783,1863,30687
Tue Mar 29 12:56:38 2022,784,1864,30687
Tue Mar 29 12:56:40 2022,785,1867,30625
Tue Mar 29 12:56:42 2022,786,1862,30625
Tue Mar 29 12:56:44 2022,787,1861,30625
Tue Mar 29 12:56:46 2022,788,1855,30625
Tue Mar 29 12:56:48 2022,789,1863,30687
Tue Mar 29 12:56:49 2022,790,1865,30625
Tue Mar 29 12:56:51 2022,791,1870,30625
Tue Mar 29 12:56:53 2022,792,1864,30687
Tue Mar 29 12:56:55 2022,793,1866,30687
Tue Mar 29 12:56:57 2022,794,1859,30625
Tue Mar 29 12:56:59 2022,795,1865,30625
Tue Mar 29 12:57:00 2022,796,1866,30625
Tue Mar 29 12:57:02 2022,797,1869,30625
Tue Mar 29 12:57:04 2022,798,1866,30625
Tue Mar 29 12:57:06 2022,799,1864,30625
Tue Mar 29 12:57:08 2022,800,1860,30625
Tue Mar 29 12:57:09 2022,801,1865,30625
Tue Mar 29 12:57:11 2022,802,1869,30625
Tue Mar 29 12:57:13 2022,803,1871,30625
Tue Mar 29 12:57:15 2022,804,1867,30625
Tue Mar 29 12:57:17 2022,805,1863,30625
Tue Mar 29 12:57:19 2022,806,1868,30625
Tue Mar 29 12:57:20 2022,807,1866,30687
Tue Mar 29 12:57:22 2022,808,1870,30625
Tue Mar 29 12:57:24 2022,809,1867,30625
Tue Mar 29 12:57:26 2022,810,1865,30625
Tue Mar 29 12:57:28 2022,811,1866,30625
Tue Mar 29 12:57:30 2022,812,1868,30625
Tue Mar 29 12:57:31 2022,813,1871,30625
Tue Mar 29 12:57:33 2022,814,1872,30625
Tue Mar 29 12:57:35 2022,815,1866,30625
Tue Mar 29 12:57:37 2022,816,1863,30625
Tue Mar 29 12:57:39 2022,817,1863,30625
Tue Mar 29 12:57:40 2022,818,1870,30625
Tue Mar 29 12:57:42 2022,819,1869,30625
Tue Mar 29 12:57:44 2022,820,1875,30625
Tue Mar 29 12:57:46 2022,821,1869,30625
Tue Mar 29 12:57:48 2022,822,1869,30687
Tue Mar 29 12:57:50 2022,823,1860,30687
Tue Mar 29 12:57:51 2022,824,1868,30687
Tue Mar 29 12:57:53 2022,825,1867,30625
Tue Mar 29 12:57:55 2022,826,1873,30687
Tue Mar 29 12:57:57 2022,827,1876,30625
Tue Mar 29 12:57:59 2022,828,1869,30687
Tue Mar 29 12:58:01 2022,829,1870,30625
Tue Mar 29 12:58:02 2022,830,1865,30625
Tue Mar 29 12:58:04 2022,831,1869,30625
Tue Mar 29 12:58:06 2022,832,1869,30625
Tue Mar 29 12:58:08 2022,833,1871,30625
Tue Mar 29 12:58:10 2022,834,1874,30625
Tue Mar 29 12:58:11 2022,835,1870,30625
Tue Mar 29 12:58:13 2022,836,1872,30625
Tue Mar 29 12:58:15 2022,837,1862,30625
Tue Mar 29 12:58:17 2022,838,1871,30625
Tue Mar 29 12:58:19 2022,839,1870,30625
Tue Mar 29 12:58:21 2022,840,1873,30625
Tue Mar 29 12:58:22 2022,841,1873,30625
Tue Mar 29 12:58:24 2022,842,1871,30625
Tue Mar 29 12:58:26 2022,843,1868,30625
Tue Mar 29 12:58:28 2022,844,1862,30625
Tue Mar 29 12:58:30 2022,845,1872,30625
Tue Mar 29 12:58:32 2022,846,1872,30625
Tue Mar 29 12:58:33 2022,847,1874,30625
Tue Mar 29 12:58:35 2022,848,1877,30625
Tue Mar 29 12:58:37 2022,849,1874,30625
Tue Mar 29 12:58:39 2022,850,1872,30625
Tue Mar 29 12:58:41 2022,851,1873,30625
Tue Mar 29 12:58:42 2022,852,1869,30625
Tue Mar 29 12:58:44 2022,853,1874,30625
Tue Mar 29 12:58:46 2022,854,1872,30625
Tue Mar 29 12:58:48 2022,855,1872,30625
Tue Mar 29 12:58:50 2022,856,1875,30625
Tue Mar 29 12:58:52 2022,857,1879,30625
Tue Mar 29 12:58:53 2022,858,1871,30625
Tue Mar 29 12:58:55 2022,859,1874,30625
Tue Mar 29 12:58:57 2022,860,1873,30625
Tue Mar 29 12:58:59 2022,861,1870,30625
Tue Mar 29 12:59:01 2022,862,1867,30625
Tue Mar 29 12:59:03 2022,863,1867,30625
Tue Mar 29 12:59:04 2022,864,1874,30625
Tue Mar 29 12:59:06 2022,865,1875,30625
Tue Mar 29 12:59:08 2022,866,1873,30625
Tue Mar 29 12:59:10 2022,867,1879,30625
Tue Mar 29 12:59:12 2022,868,1880,30625
Tue Mar 29 12:59:13 2022,869,1874,30625
Tue Mar 29 12:59:15 2022,870,1874,30625
Tue Mar 29 12:59:17 2022,871,1876,30625
Tue Mar 29 12:59:19 2022,872,1874,30625
Tue Mar 29 12:59:21 2022,873,1874,30625
Tue Mar 29 12:59:23 2022,874,1871,30625
Tue Mar 29 12:59:24 2022,875,1868,30625
Tue Mar 29 12:59:26 2022,876,1868,30625
Tue Mar 29 12:59:28 2022,877,1874,30687
Tue Mar 29 12:59:30 2022,878,1874,30625
Tue Mar 29 12:59:32 2022,879,1876,30687
Tue Mar 29 12:59:34 2022,880,1874,30625
Tue Mar 29 12:59:35 2022,881,1876,30625
Tue Mar 29 12:59:37 2022,882,1875,30625
Tue Mar 29 12:59:39 2022,883,1875,30687
Tue Mar 29 12:59:41 2022,884,1874,30687
Tue Mar 29 12:59:43 2022,885,1875,30687
Tue Mar 29 12:59:44 2022,886,1866,30687
Tue Mar 29 12:59:46 2022,887,1868,30687
Tue Mar 29 12:59:48 2022,888,1872,30625
Tue Mar 29 12:59:50 2022,889,1873,30625
Tue Mar 29 12:59:52 2022,890,1875,30625
Tue Mar 29 12:59:54 2022,891,1872,30687
Tue Mar 29 12:59:55 2022,892,1874,30687
Tue Mar 29 12:59:57 2022,893,1874,30687
Tue Mar 29 12:59:59 2022,894,1875,30625
Tue Mar 29 13:00:01 2022,895,1879,30687
Tue Mar 29 13:00:03 2022,896,1877,30687
Tue Mar 29 13:00:05 2022,897,1878,30687
Tue Mar 29 13:00:06 2022,898,1879,30687
Tue Mar 29 13:00:08 2022,899,1877,30687
Tue Mar 29 13:00:10 2022,900,1881,30687
Tue Mar 29 13:00:12 2022,901,1884,30687
Tue Mar 29 13:00:14 2022,902,1878,30687
Tue Mar 29 13:00:16 2022,903,1882,30687
Tue Mar 29 13:00:17 2022,904,1882,30687
Tue Mar 29 13:00:19 2022,905,1879,30687
Tue Mar 29 13:00:21 2022,906,1878,30687
Tue Mar 29 13:00:23 2022,907,1879,30687
Tue Mar 29 13:00:25 2022,908,1877,30687
Tue Mar 29 13:00:26 2022,909,1878,30687
Tue Mar 29 13:00:28 2022,910,1870,30687
Tue Mar 29 13:00:30 2022,911,1872,30687
Tue Mar 29 13:00:32 2022,912,1878,30687
Tue Mar 29 13:00:34 2022,913,1880,30687
Tue Mar 29 13:00:36 2022,914,1877,30687
Tue Mar 29 13:00:37 2022,915,1877,30687
Tue Mar 29 13:00:39 2022,916,1879,30687
Tue Mar 29 13:00:41 2022,917,1884,30687
Tue Mar 29 13:00:43 2022,918,1885,30687
Tue Mar 29 13:00:45 2022,919,1879,30687
Tue Mar 29 13:00:47 2022,920,1879,30687
Tue Mar 29 13:00:48 2022,921,1879,30687
Tue Mar 29 13:00:50 2022,922,1872,30687
Tue Mar 29 13:00:52 2022,923,1877,30687
Tue Mar 29 13:00:54 2022,924,1878,30687
Tue Mar 29 13:00:56 2022,925,1880,30687
Tue Mar 29 13:00:57 2022,926,1884,30687
Tue Mar 29 13:00:59 2022,927,1880,30687
Tue Mar 29 13:01:01 2022,928,1879,30687
Tue Mar 29 13:01:03 2022,929,1875,30687
Tue Mar 29 13:01:05 2022,930,1878,30687
Tue Mar 29 13:01:07 2022,931,1880,30687
Tue Mar 29 13:01:08 2022,932,1885,30687
Tue Mar 29 13:01:10 2022,933,1883,30687
Tue Mar 29 13:01:12 2022,934,1881,30687
Tue Mar 29 13:01:14 2022,935,1876,30687
Tue Mar 29 13:01:16 2022,936,1878,30687
Tue Mar 29 13:01:18 2022,937,1879,30687
Tue Mar 29 13:01:19 2022,938,1882,30687
Tue Mar 29 13:01:21 2022,939,1880,30687
Tue Mar 29 13:01:23 2022,940,1879,30687
Tue Mar 29 13:01:25 2022,941,1880,30687
Tue Mar 29 13:01:27 2022,942,1885,30687
Tue Mar 29 13:01:28 2022,943,1882,30687
Tue Mar 29 13:01:30 2022,944,1882,30687
Tue Mar 29 13:01:32 2022,945,1876,30687
Tue Mar 29 13:01:34 2022,946,1882,30687
Tue Mar 29 13:01:36 2022,947,1883,30687
Tue Mar 29 13:01:38 2022,948,1882,30687
Tue Mar 29 13:01:39 2022,949,1880,30687
Tue Mar 29 13:01:41 2022,950,1875,30687
Tue Mar 29 13:01:43 2022,951,1880,30687
